city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Latehar,0,1,0,148.3970900801292,0.6642461745701002,0.7893826701923465,0.6437499999999996,16,1.8558984375,False
Latur,0,1,0,140.97910951834862,0.8761137912682199,0.5309190145398824,0.43124999999999947,16,2.2752734375,False
Lawngtlai,1,1,0,157.46275060867623,0.31435106916173217,0.6788651247018711,0.5794882960283139,16,0.6721484374999995,False
Leh,0,1,1,173.1294689636801,0.1707148545058983,1.4790961701341907,0.9239028579446626,16,2.6380859374999996,False
Lohardaga,0,1,0,120.76565969455429,0.5640155189136755,0.7495832175282479,0.5562500000000001,16,1.2887499999999998,False
Lucknow,0,1,0,150.8457604842337,-0.4822245837761254,2.021447501173355,1.4625000000000001,16,2.7568359374999996,False
Ludhiana,0,1,2,176.9727173452898,0.22615680096012947,1.159848183203695,0.8478265290755425,16,1.7383984375,False
Lunglei,0,1,0,174.12018280263737,-0.02513089005235547,0.7822243923581002,0.6812499999999995,16,0.5968749999999994,False
Madhubani,0,1,0,159.43585993787948,0.5144766146993316,0.5220153254455271,0.38749999999999973,16,0.5612499999999988,False
Madurai,0,1,1,171.4185946145492,-0.4092600624947551,0.9336806021246585,0.6632520138627176,16,0.6185937499999999,False
Mahamaya,0,1,0,137.4329077511036,-0.3700636387411731,1.567043394421482,1.21875,16,1.7923437500000006,False
Mahasamund,0,1,1,116.27466358321328,0.7654870135326481,0.8729746617440215,0.6638973070578484,16,3.2496484375000003,False
Mahe,0,1,0,114.50680899228009,-0.4975911906400565,0.5049752469181047,0.41250000000000053,16,0.17027343750000035,False
Mahendragarh,2,0,2,177.1406514982482,-0.8252811416571082,2.1615814864269667,1.4959751650002682,16,2.559843750000001,False
Mahesana,1,1,1,134.92529718039603,0.45925579420288076,0.4289532488684438,0.36778828218382764,16,0.3402734374999999,False
Mahoba,1,1,1,166.1416342232174,0.1687266969145922,1.3480870844485793,0.7740821864115048,16,2.1862109375,False
Mainpuri,2,1,2,165.2529383025805,-0.22244739848520045,1.731267805731078,1.0390277236377434,16,2.4518750000000002,False
Majuli,0,1,1,169.12823170804202,-0.06892393630294369,0.584819548900069,0.4846723214976192,16,0.3199609375000001,False
Malappuram,2,1,2,145.93902713527604,-0.5917374153931456,1.4259017635144395,1.202547925862748,16,1.27734375,False
Maldah,1,1,2,152.63573634524107,-0.7106401211424875,0.9268199738657507,0.8332864750796296,16,0.5021484374999999,False
Malkangiri,0,1,0,154.0310743996104,0.34012284946951366,0.9845684333757608,0.8062500000000004,16,1.4690234375000002,False
Mamit,0,1,0,159.75243227080838,-0.2655519144049514,1.3285330255586416,0.9374999999999996,16,1.3946484374999992,False
Mancherial,2,1,2,138.69990679177565,0.6283682250554156,1.2976678940897934,0.8843658406559662,16,4.531210937499999,False
Mandi,2,1,2,170.2957944100386,-0.4777333471755514,1.2961474063817762,0.6945359358007928,16,1.1368750000000003,False
Mandla,0,1,0,137.9070004248055,0.9067032914076429,0.5500000000000002,0.4000000000000007,16,3.24234375,False
Mandsaur,2,1,2,118.271117109153,-0.4949336137454676,0.9693843026711928,0.8594532565863955,16,0.6285937499999998,False
Mandya,0,1,0,149.61357434462104,-0.05978425244480268,1.2816005617976296,0.9125000000000001,16,1.5498437500000004,False
Mansa,0,1,0,197.14430821023078,0.10557395271287318,1.228311849653825,0.9125000000000003,16,1.686835937500001,False
Mathura,2,0,2,172.94287331094515,-1.0265571437101566,2.3537250113871018,1.6106183527948958,16,2.7337109374999993,False
Mau,0,1,0,160.34634368898506,0.6879288437102931,0.4380353866983803,0.3312499999999996,16,0.6148437500000002,False
Mayurbhanj,2,1,2,136.77127048116293,0.18721040305205683,0.9231074387396513,0.7061033133957622,16,1.0483984375000008,False
Medak,0,1,0,118.447622148105,0.8275836961745133,0.680073525436772,0.5124999999999997,16,2.6824609375,False
Medchal,2,1,2,146.11243366719603,0.21653260757623993,1.3931683487467692,1.2604532045371897,16,2.47734375,False
Medinipur,0,1,0,119.60600999153553,0.04427658338175433,0.9817076958035937,0.8125000000000007,16,1.008398437500001,False
Meerut,2,1,2,179.69476198533573,-0.2988326542361086,1.4957403674841756,0.8656580799387525,16,1.7224999999999997,False
Mirzapur,0,1,0,147.67592668700473,0.786152181752615,0.6087897830942953,0.46874999999999956,16,1.7331250000000002,False
Moga,0,1,0,197.3549694229215,-0.04244817374136245,1.3318220601867208,0.9250000000000003,16,1.7015234375000008,False
Mokokchung,0,1,1,150.05434245189744,0.1479112350304963,0.85008499520482,0.6381473418709189,16,0.8480859375,False
Mon,0,1,1,151.07846332071864,-0.7933691139429908,0.975179985826657,0.7462140728124627,16,0.5302734375,False
Moradabad,0,1,0,170.00928621123245,0.24765338657290126,0.9931012033020602,0.6375,16,1.3108984374999997,False
Morbi,2,0,1,131.93695779583618,-0.30864466923114686,0.8254169436826857,0.734348871824958,16,0.5206250000000001,False
Morena,1,1,1,162.4811269437442,0.07329909119853528,1.7053904785157987,1.1002292296223357,16,3.138398437499998,False
Muktsar,0,1,0,191.25370491499606,0.14765342960288808,1.214753061325634,0.9312500000000001,16,1.7312499999999995,False
Mumbai,1,1,1,147.20171031179564,0.24880295001784747,0.8582720444000056,0.7107310136957599,19,0.9806094182825484,False
Mungeli,2,1,2,136.19772989468572,0.7671240670312819,0.9722765263435905,0.796010246927414,16,4.059335937500001,False
Munger,0,1,0,165.33803621835025,0.22423308946219977,0.9717895862788406,0.78125,16,1.21734375,False
Murshidabad,0,1,0,135.30754223298015,-0.312468634517999,1.0600707523557096,0.825,16,0.8562109374999995,False
Muzaffarnagar,0,1,0,176.55736886293292,-0.3896757579304686,1.361983847187623,0.8624999999999998,16,1.3348437499999999,False
Muzaffarpur,0,1,0,164.387097961465,0.416508215104091,0.6837397165588669,0.5374999999999999,16,0.8012109374999999,False
Mysore,2,1,0,145.46550351331612,-0.16848885264919544,1.3850873585617594,1.100647766818902,16,1.6418359375000002,False
Nadia,0,1,0,133.32563804653023,-0.5617021276595742,1.354621718414406,0.9749999999999994,16,1.1749999999999994,False
Nagaon,2,1,2,164.056830120507,-0.17432328205665204,1.7369122127515435,1.4046621514693085,16,2.569023437500001,False
Nagapattinam,2,0,2,114.13265116446314,-1.7542701163524121,0.4526022977225265,0.36409007256906056,16,0.07437499999999997,False
Nagar,2,1,2,196.72816253544545,0.7777161425196782,0.6887681143436554,0.5725454403355668,22,2.1342148760330573,False
Nagaur,1,1,1,184.57967314700696,-0.17812393954612427,1.4786745343668417,0.8500399876549825,16,1.8558984374999996,False
Nagpur,0,1,1,152.88187380833057,0.6807810521233799,1.1854583670741938,0.9633073495986559,16,4.40234375,False
Nalbari,0,1,1,169.9158767572655,-0.376199787157083,1.4737080067324297,0.916684012817756,16,1.578125,False
Nalgonda,2,1,2,140.23897223078103,0.2454157332708835,1.5732154712319553,1.159762956977506,16,3.2799609375,False
Namakkal,0,1,0,128.80451326528288,-1.2985235477960995,0.9127568131764344,0.70625,16,0.3624609375000001,False
Nanded,1,1,2,141.88611169532427,0.6850166364423194,0.9583629258461198,0.764116558912822,16,2.9158984375,False
Nandi Hills,1,1,0,147.54439616543996,-0.1622823253291077,1.2184556060827996,0.889593922182055,16,1.27734375,False
Nandurbar,0,1,0,154.5855606973394,0.6319688109161796,0.7681145747868604,0.5499999999999994,16,1.6031249999999995,False
Narayanpet,2,1,0,159.56234444242745,0.62988341924391,0.9761762527005612,0.7693505714622686,16,2.5746484375000005,False
Narayanpur,0,1,0,147.198488842769,0.11087420042643903,1.5315433392496607,0.9437500000000003,16,2.6381250000000005,False
Narsimhapur,0,1,0,140.97693565274193,0.7508560247839557,0.846315543990538,0.6499999999999997,16,2.8748437500000015,False
Navsari,0,0,2,93.4577310710621,0.38154749121197606,0.8481234674167116,0.6960403652464038,16,1.1630859375000002,False
Nawada,0,1,0,160.88410738561163,0.010090281465745643,1.0793516572461452,0.8375000000000001,16,1.1768749999999994,False
Nayagarh,0,1,0,115.48790618579777,0.15881489806749727,1.0259142264341594,0.7374999999999998,16,1.2512109375,False
Neemuch,2,1,2,113.77293010566044,0.17275911960845458,0.624136553978777,0.46026550424476476,16,0.47089843749999954,False
Nellore,0,1,0,173.66842071083005,0.3891388604267827,0.7318640584152224,0.5437500000000002,16,0.8768359374999994,False
New Delhi,2,1,2,180.76716573402862,-0.9069730377330423,2.2306967006598315,1.4593232865453178,16,2.609375,False
Nirmal,2,1,2,121.28878905313067,0.8767255873642215,0.5303333495760708,0.4317532355454088,16,2.2815234375000006,False
Niwari,2,1,2,171.5705373489035,-0.9615059658007545,2.2623670412891324,1.478900314850054,16,2.609375,False
Nizamabad,1,1,2,131.25200004331708,0.7731314332196558,0.8230901502839243,0.6009053829094066,16,2.9862109375,False
North Gauhati,0,1,1,177.56148052967637,-0.27573886235279566,1.4188993594157782,1.0272995498686965,16,1.578125,False
Osmanabad,0,1,1,144.4621467971083,0.7406877313016855,0.810169149472573,0.6784976605735171,16,2.5312109375000005,False
Palakkad,2,1,2,142.323456618305,-0.6125385797539871,1.6711230544227331,1.3378926459154972,16,1.7318359375000003,False
Palghar,1,0,0,83.75534000386298,0.565234310709957,0.5120723155503112,0.4230246578575847,16,0.6031250000000006,False
Pali,1,1,0,156.65819209057486,-0.05439382591851061,0.924063985857416,0.7116198536986797,16,0.8098437500000009,False
Palwal,2,1,2,174.46778348739983,-0.9683636719729702,2.25023080081678,1.4510367707780314,16,2.5724609374999994,False
Panipat,0,1,0,183.19835408471525,-0.6309202871818154,1.4983324063771701,0.9500000000000004,16,1.3765234375000008,False
Panna,1,1,1,165.90280745391243,0.34170295264890926,1.1074699482812165,0.7436906473229414,16,1.863124999999999,False
Parbhani,0,1,2,136.86728361369398,0.8217713346767084,0.7798707318257901,0.60321808449543,16,3.412460937499999,False
Patan,0,1,0,112.9258973881323,-0.2867285636264334,0.6067330549755796,0.5062499999999999,16,0.28609374999999976,False
