city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Firozpur,2,1,2,482.89057197869204,0.7104468591757607,1.6143689267506227,1.2322199020973368,45,9.00072098765432,False
Gadag,1,1,1,442.95848566712596,0.7303702407972756,1.073056797559673,0.8337894730614367,45,4.270488888888889,False
Ganderbal,2,1,2,492.6696465564438,0.3912678225536299,2.1852400249349073,1.5203667390228346,45,7.84462222222222,False
Gandhinagar,1,1,1,457.41707023400846,0.6553878263404125,1.533328310533418,1.2056970932475652,45,6.822439506172842,False
Ganganagar,2,1,2,491.90476793008156,0.4249555066962206,1.6675616403656157,1.3230144933102321,45,4.835733333333334,False
Ganjam,2,1,2,350.6263910186998,0.5858058869761547,0.9359842790418792,0.7226269200781098,45,2.1151111111111107,False
Garhwa,0,1,0,391.9757975608655,0.7798836998844423,1.530432037766533,1.2133333333333334,45,10.64083950617284,False
Garhwal,0,1,0,393.00432662121057,0.641696164427955,1.4554876998602375,1.1222222222222222,45,5.912424691358025,False
Gariaband,0,1,0,413.06978048759004,0.5412167774086376,1.778826079812814,1.4422222222222227,45,6.896987654320987,False
Gaya,0,1,1,524.993944026187,0.5889503276767329,2.2697787635102786,1.8690634041932066,45,12.533511111111112,False
Ghaziabad,2,1,2,500.4489196975429,0.7648949015721695,1.6673105530382184,1.3234511628712662,45,11.824177777777777,False
Ghazipur,1,1,0,431.63223373412967,0.7624240653357723,1.6758774454268377,1.3491593902371202,45,11.82175802469136,False
Giridih,2,1,0,407.79739152625666,0.7820628936416868,1.5485793892104645,1.2581298374089467,45,11.003624691358025,False
Goa,1,1,1,286.33239793988355,0.6073742262599354,0.661750758302423,0.5446233691397343,48,1.1153472222222225,False
Goalpara,2,1,0,340.1213365200621,0.6246493791207048,1.0810364438061328,0.849402192350618,45,3.1134617283950616,False
Godda,2,1,0,430.86309522722775,0.6634661788524973,1.8669965340984758,1.5122371243808923,45,10.357580246913578,False
Golaghat,0,1,1,323.49565095960793,0.6339203514716136,1.3562625457903423,0.9663968198452292,45,5.024720987654321,False
Gonda,1,1,0,414.6306991359935,0.5971466902959015,2.0049170076631997,1.4951433866318091,45,9.978054320987654,False
Gopalganj,0,1,0,400.2449618311298,0.7462325394219873,1.4594519519326423,1.1444444444444444,45,8.39351111111111,False
Gorakhpur,2,1,2,488.8506887442047,0.6178300916329622,1.2430625372764081,0.9915299554997209,45,4.04323950617284,False
Gulbarga,0,1,2,431.4738359026401,0.7625349025141674,0.980141352926813,0.760792986356966,45,4.045550617283951,False
Gumla,0,1,0,395.3558259732649,0.6982375873084627,1.4838388651662209,1.2266666666666668,45,7.296395061728395,False
Guna,1,1,1,452.9497251317522,0.7146970473398734,1.597161228917981,1.278600957806851,45,8.941106172839506,False
Guntur,1,1,2,426.5272162783669,0.12221790761941653,1.9830331380491837,1.5383460987024,45,4.479950617283951,False
Gurdaspur,0,1,2,423.0386549386923,0.4400730897821252,1.887467688463418,1.420080687086554,45,6.3624987654321,False
Gurgaon,2,1,2,527.0592511190767,0.7753613515895854,1.6089734888807816,1.2247428549154136,45,11.524266666666666,False
Gwalior,0,1,2,497.889469123103,0.6691938481631264,2.079252681293396,1.7916909458786234,45,13.068958024691357,False
Hailakandi,0,1,1,378.88979730630945,0.7303521985768644,1.1718161683357566,0.8955324135020548,45,5.092395061728395,False
Hamirpur,0,1,2,446.3337881946165,0.826717903784451,1.3855714253267826,1.1257842934087026,45,11.079091358024693,False
Hanumangarh,2,1,1,503.22684439848973,0.5595188910775117,1.3957641897279887,1.1368527896111336,45,4.4227950617283955,False
Haora,2,1,2,498.1437623015164,0.6792836181708413,1.780648733318101,1.306771655695887,50,9.886336000000002,False
Hapur,2,1,2,423.0023434664366,0.7888013504341964,1.4835763018930783,1.154881501682787,45,10.421461728395062,False
Harda,1,1,1,400.9987148117807,0.729278746132765,1.6479767870249846,1.2719383410058238,45,10.031822222222223,False
Hardoi,0,1,2,428.02078902591813,0.7780200683164911,1.4613266041246178,1.160492764233061,45,9.620128395061728,False
Hardwar,0,1,0,352.26174378026326,0.6503582094423683,1.3800161029656302,1.097777777777778,45,5.446844444444444,False
Hassan,1,1,2,400.35682132342424,0.19723390656091078,0.9248075357005415,0.7431172110855399,45,1.0654024691358028,False
Haveri,1,0,0,460.401399930567,0.595589258515114,1.2931648627327104,0.9993239059697555,45,4.135091358024691,False
Hazaribagh,2,1,0,410.31893389789775,0.5678399146810376,1.851869819789378,1.6113811080485827,45,7.935535802469136,False
Hingoli,2,1,2,426.331315135992,0.7080708315275349,1.4732880582852401,1.1746582967547352,45,7.43528888888889,False
Hisar,1,1,1,485.4724558669884,0.7578556497573886,1.062288682024477,0.8986221723674911,45,4.660266666666668,False
Hojai,0,1,1,355.6242790882917,0.3187237620521418,1.5458768932413842,1.1602319043716744,45,3.507733333333334,False
Hoshangabad,1,1,1,430.42485374490013,0.7297210484851364,1.3852129986422463,1.0290307307456468,45,7.099387654320989,False
