city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Jhunjhunun,1,1,1,969.3602844286374,0.012383173441131157,12.369125212169592,9.347625323165394,45,154.9135802469136,False
Jind,1,1,1,982.735920609413,0.07414647861503454,18.298154742824494,11.613403541066537,45,361.63654320987655,False
Jodhpur,0,1,1,1010.7313000409845,-0.12041035946128642,16.527282475805393,14.241023970187998,45,243.79555555555558,False
Jorhat,0,1,2,748.4090446692571,0.06695626304230029,11.382641466042616,8.707486073085493,45,138.86222222222221,False
Junagadh,0,1,2,984.8991398936266,0.3735683830661457,16.86577598281732,13.836035475902625,45,454.0869135802469,False
Kadapa,1,1,1,908.7026964801018,0.37333729090040213,7.634697530038963,5.153282621381182,45,93.01432098765432,False
Kaithal,1,1,1,981.7800681681185,0.11534211737306299,18.72703862200823,12.492570412949721,45,396.4266666666668,False
Kakching,1,1,1,783.6938408212538,0.01605404600614957,11.771027257416812,9.672896825047918,45,140.81777777777774,False
Kancheepuram,0,1,1,742.5337075227274,-0.25256240192680934,4.262687561146322,3.520691451583701,45,14.506666666666668,False
Kangpokpi,1,1,1,796.2128290994206,0.0019097262377771873,11.70424049244978,9.557754068730917,45,137.25135802469137,False
Kangra,1,1,2,956.1962060639465,0.31158289671054795,11.150115211176288,7.542092249290635,45,180.59555555555553,False
Kanker,2,1,2,830.072801729985,0.04334422211497113,13.493690629489162,8.566806126641538,42,190.32936507936506,False
Kannauj,0,1,1,976.6435582668023,0.15662738868442505,14.290449650935255,10.564468481876776,45,242.14320987654318,False
Kanniyakumari,1,1,1,770.5901677041745,-0.15148977640355077,5.957042558399902,4.578623451212203,45,30.81777777777778,False
Kannur,1,1,1,784.4424378327242,0.17133135245929387,3.694467941116439,2.8520780553723952,45,16.47111111111111,False
Kanpur,2,1,1,903.567578233283,0.26479302700070706,7.372791538749135,5.8396312868932005,47,73.93571751923947,False
Kantha,2,1,1,1070.875171555695,0.4055320609596448,12.693683722277811,9.23781968405183,47,271.0484382073336,False
Kapurthala,0,1,1,1093.4147038292754,-0.05323856411028571,11.76834098716022,5.738006085383527,45,131.49333333333334,False
Karaikal,1,1,1,787.5425356316448,-0.052936843071177186,4.520138767215379,3.1750261539409736,45,19.404444444444444,False
Karauli,0,1,2,984.6296681372477,0.36951995312613495,10.76137527020288,7.7439862755224205,45,183.68098765432097,False
Kargil,1,1,1,1007.0492754484862,0.5906366390739544,13.91557482481393,10.09344198798156,45,473.035061728395,False
Karimganj,1,1,1,803.8577762323024,-0.048916265830578176,11.686469084424587,8.323615335430013,45,130.20444444444445,False
Karimnagar,1,1,1,921.6086208624429,0.18752134335645476,11.404137903541645,8.35221696281094,45,160.0711111111111,False
Karnal,1,1,1,968.602383584315,0.1367604021674489,17.654250202845002,12.337952066450999,45,361.0498765432099,False
Karur,0,1,2,826.4521088703898,-0.1718871022867523,5.166469325066339,3.8915309772569344,45,22.77728395061728,False
Kasaragod,1,1,1,855.9703670464432,-0.10318478920019625,5.9901220316051855,4.86716407289893,45,32.52543209876543,False
Kathua,1,1,1,937.0238183765325,0.3166768674156336,12.145177524973557,7.6342976602341235,45,215.86469135802463,False
Katihar,2,1,1,942.1708043656785,-0.03364383426293549,15.622400205268319,10.375513956651343,45,236.11555555555555,False
Katni,1,1,1,874.1286538420945,0.17276356615030486,7.649151182621231,5.407560125134367,45,70.72888888888889,False
Kavaratti,1,1,1,719.3165947842505,0.21287715456385758,2.8879064801107424,2.387043557063662,45,10.595555555555558,False
Kendrapara,1,1,1,921.8989732355818,-0.07528109528761573,9.509905817321417,7.245830458340729,45,84.10666666666667,False
Khagaria,2,1,2,947.43266695286,0.11442498334054674,14.477390431151196,10.042667318576543,45,236.67654320987657,False
Khammam,2,0,2,918.0860879876593,0.3203553878444134,7.433863258634904,6.162717547374678,45,81.31061728395062,False
Khandwa,1,1,1,914.1858997501031,-0.2341589825196444,8.679111111210625,6.0904282167314046,45,61.03506172839506,False
Khargone,0,1,1,930.2427284386258,-0.04646645799512883,7.343245456879411,5.260438627551037,45,51.52888888888889,False
Kheda,1,1,1,992.4902168205244,0.29970426494242175,12.498007265089125,10.141434912046522,45,223.0488888888889,False
Kheri,0,1,1,941.1524607597585,0.15767292862674087,14.479094758277494,11.035575938604767,45,248.88691358024687,False
Khordha,1,1,1,882.5769982826953,0.11966576629743864,7.621329943400459,5.582907003755752,45,65.98024691358025,False
Khowai,2,1,1,808.4723687927833,0.03470055238308323,13.359633826948377,8.956829771981472,45,184.8958024691358,False
Khunti,0,1,1,1047.1793703760566,-0.08643094702553622,15.679191885547821,12.939280663002599,45,226.2795061728395,False
Kishanganj,2,1,1,915.1956136456552,-0.2236664136478692,21.67349668584729,16.269169054298604,45,383.8795061728394,False
Kishtwar,2,1,2,979.0261456557155,0.4836524716086953,16.413154400147555,11.065439430369537,45,521.7254320987655,False
Koch Bihar,1,1,1,874.4483715099175,0.3040505228599747,9.991345905380577,7.5625613112362595,45,143.44,False
Kodarma,1,1,1,978.521634252852,-0.1187291253387206,16.52805270393546,11.70918621053539,45,244.18469135802468,False
Kohima,1,1,1,803.3614227983801,0.03709933361358053,8.393342021229687,6.90451672411299,45,73.16246913580247,False
Kokrajhar,1,1,1,812.8798539619836,0.4179598956148236,9.423195486639688,7.342399455324967,45,152.560987654321,False
Kolar,2,1,1,876.0126291090521,0.21047376875752766,9.442660062096726,7.814429344257744,45,112.93333333333334,False
Kolhapur,1,1,1,980.122671290641,0.4300742897748697,11.890089307152927,9.374076626604197,45,248.0572839506173,False
Kolkata,2,1,2,1207.1007266587162,0.12800006298481936,9.7387798735357,7.494503060764134,59,108.76587187589774,False
Kollam,1,1,1,738.7807789402773,-0.07165259731714735,4.481114618430004,3.398665860145135,45,18.73777777777778,False
Kondagaon,1,1,1,923.6875027281175,0.3963083594699919,10.107930739767752,7.5991243181066555,45,169.24246913580248,False
Koppal,0,1,2,956.0923903792258,0.2325287785765805,5.396008769958538,4.04444525394292,45,37.93876543209877,False
Koraput,1,1,1,947.2962959120038,0.28113917481936934,13.934253528581577,10.89453544014515,45,270.0987654320988,False
Korba,1,1,1,937.3377008597871,-0.2264598339512205,15.181806014480097,11.733002513160836,45,187.9288888888889,False
Kota,1,1,1,975.4524241390177,0.39360327560725417,8.805562323082256,5.848978331244064,45,127.86666666666666,False
Kottayam,0,1,1,753.941247223904,-0.1494214817360182,6.6972367799935855,5.481604599849083,45,39.02222222222223,False
Kozhikode,1,1,1,878.433525247713,-0.09750487207126257,4.259488933434752,3.299596376803377,45,16.53135802469135,False
Krishna,1,1,1,797.3173427063131,-0.031162822474641638,6.679787501481402,5.145280495763619,45,43.27111111111111,False
Krishnagiri,2,1,1,834.1232571357784,0.37416158619658146,7.479040491514861,5.970606992818763,45,89.37777777777775,False
Kulgam,2,1,1,1025.9064990954012,0.6083039148649689,14.08794455877141,9.321908458486961,45,506.69432098765435,False
Kupwara,2,1,1,1017.6868190574909,0.4574040497939177,15.145157847356394,9.771448932689607,45,422.7377777777777,False
Kurnool,1,1,1,901.3300089873792,0.29952820326155594,10.117424502479766,6.9257569575094475,45,146.13333333333333,False
Lakhimpur,0,1,1,941.4405446729913,0.1459841699655422,14.656587499450968,11.012800024652316,45,251.53580246913572,False
Lakhisarai,2,1,1,936.5699620617734,0.15235225545943742,14.05233142820683,10.418166198250631,45,232.95999999999992,False
Lalitpur,1,1,2,979.5096785039249,0.2871731172258848,11.551126351027348,8.586207844674014,45,187.1822222222222,False
Latehar,1,1,1,964.9370464152162,0.12797188817696248,15.38292591435817,11.591350103031548,45,271.36098765432104,False
Latur,1,1,1,903.7468459304224,0.26742373370796835,5.607106293521819,4.302467337185966,45,42.91654320987654,False
Lawngtlai,2,1,1,859.6806121811918,-0.2559318168888869,14.344750568729845,11.032767776500505,45,163.83999999999997,False
Leh,2,1,1,1013.5374873464948,0.3962691408931097,16.63613413048985,12.490070590960743,45,458.41777777777776,False
Lohardaga,2,1,1,980.8960361351599,-0.06935816920883853,19.463027458762394,15.821414545403861,45,354.24,False
Lucknow,2,1,1,1011.6438497918404,0.3247590056417923,13.203821005632205,9.389800931704405,45,258.1906172839506,False
Ludhiana,1,1,1,944.9715232504901,0.177235048485068,16.641216520009994,11.302287843327946,45,336.58469135802466,False
Lunglei,2,1,2,867.6746484768371,-0.28065975041365787,14.709912857628622,11.176130080239059,45,168.960987654321,False
Madhubani,2,1,1,904.6875794734467,0.16572430651349335,13.671981349483463,9.67137172985294,45,224.0543209876543,False
Madurai,1,1,1,844.8720897156122,0.023793819871136268,6.847184005924545,5.294514578421893,45,48.026666666666664,False
Mahamaya,2,1,1,1011.2315323608066,-0.32140616189106264,16.4033814158441,12.798734208575969,45,203.62469135802465,False
Mahasamund,0,1,1,925.1590133490331,0.27305472261294594,11.708667929450566,8.590465842709257,45,188.58765432098764,False
Mahe,1,1,1,827.6134923772152,0.20542457545532644,3.6507093083896254,2.856727812017056,45,16.773333333333333,False
Mahendragarh,1,1,2,1078.9292745912649,0.1143783114949889,15.71043395740054,11.995209433200724,45,278.69432098765435,False
Mahesana,1,1,1,961.7331150421232,0.11421581435601891,14.412786708387339,11.163638883365483,45,234.51358024691353,False
Mahoba,1,1,1,989.016527592622,0.35939368592011145,11.545475067373248,7.345607450027847,45,208.08098765432095,False
Mainpuri,0,1,2,973.074341458846,0.2872803557946765,13.553287779472013,10.063289319864415,45,257.73333333333335,False
Majuli,0,1,2,750.8186906698418,0.07198246031359312,11.28968147124902,8.702992752403542,45,137.3432098765432,False
Malappuram,1,1,1,881.3185898792517,-0.12080123567158352,4.373342790181015,3.453948580761148,45,17.06469135802469,False
Maldah,1,1,1,947.9977358478895,-0.05916255348200283,14.656636565141966,10.30944583095056,45,202.81777777777774,False
Malkangiri,1,1,2,910.5620724505659,0.39628316353835813,10.372061370408717,8.536173685877571,45,178.19555555555556,False
Mamit,1,1,1,877.556767668942,-0.20485071544156552,13.157556027878083,9.87560618543485,45,143.6869135802469,False
Mancherial,1,1,1,878.963704696464,0.17413531261403092,11.111973138849223,8.081771531090217,45,149.51111111111112,False
Mandi,1,1,2,948.0430764164477,0.42724350539645917,13.262149522127842,10.066376817643727,45,307.0844444444444,False
