city,n_train_cities,n_test_rows,temp_r2,temp_rmse,temp_mae,hum_r2,hum_rmse,hum_mae,temp_variance,hum_variance,temp_r2_undefined,hum_r2_undefined,temp_test_unique_ratio,temp_test_max_run
Kathua,551,179,0.9562097209975499,1.1045171525128266,0.7994041794970826,0.7672824217513927,7.520311514710376,5.257563637404058,27.85910864205237,243.02025529789958,False,False,0.6089385474860335,3
Katihar,551,179,0.9303574469419293,1.2340974073600053,0.9142100030278977,0.8064478740050794,8.292001147057073,5.823238818124799,21.868761898817144,355.239099903249,False,False,0.6703910614525139,2
Katni,551,179,0.8990626281065653,1.1828281307136632,0.9143291946287111,0.40734036668358786,5.8781842355142695,4.373468040191776,13.860895727349332,58.30167597765363,False,False,0.1340782122905028,6
Kavaratti,551,179,-1.61673489999276,0.8663626277603731,0.757646449253919,0.26725816786200973,4.454846922551654,3.578539861695443,0.28683998626759455,27.084110982803285,False,False,0.13966480446927373,3
Kendrapara,551,179,0.8614481129194216,1.1199202078044428,0.8286670934263294,0.6260826714537419,7.225717991728823,5.110586082054385,9.052357916419588,139.63247089666365,False,False,0.44692737430167595,2
Khagaria,551,179,0.9494832128952262,1.1545033196659495,0.8702337981171187,0.7803504714782304,8.383203501103022,6.121737094314044,26.384851284292004,319.95561936269155,False,False,0.6312849162011173,2
Khammam,551,178,0.8246334060640841,0.9288312752059873,0.6962465073251987,0.3456606209315475,7.314557821872397,5.334823650588164,4.919566027016789,81.76606489079661,False,False,0.4044943820224719,2
Khandwa,551,178,0.8255153594589153,1.0103937409687846,0.7622285349443154,0.9172835142726593,6.150121363162113,4.759244044385754,5.850919075874259,457.2727244034844,False,False,0.449438202247191,2
Khargone,551,179,0.7738026524178199,1.0001547201402654,0.776509864563324,0.9168262875939471,6.438235399677083,4.846747586545728,4.4222864454917135,498.36509472238697,False,False,0.4301675977653631,2
Kheda,551,179,0.8398620571486107,1.331062318663547,0.9933505353205981,0.6831776383525743,8.544352167292358,6.719324647969968,11.06375456446428,230.43182172841048,False,False,0.11173184357541899,5
Kheri,551,179,0.9558499093107735,1.0977174429382996,0.8234244768259903,0.8126568657997699,7.803964821903601,5.632250113861402,27.292890359227243,325.0819262819512,False,False,0.659217877094972,3
Khordha,551,179,0.8928703005084968,1.2331019678262911,0.9411457766883786,0.3445202122861265,6.108723481230424,4.536519376376038,14.193454012047063,56.930058362722754,False,False,0.12849162011173185,6
Khowai,551,179,0.9507085505656744,0.8964354042954926,0.6630864056524368,0.8350825320054494,6.2352710172273795,4.576339305099857,16.30295808495365,235.745825660872,False,False,0.5642458100558659,3
Khunti,551,179,0.8557844103189328,1.7177346030486107,1.319611141958564,0.49308897715802247,10.276312449897052,7.395096601407198,20.45973096969508,208.32570768702598,False,False,0.2122905027932961,4
Kishanganj,551,179,0.9484948563891595,0.9918780136555247,0.7599425356611573,0.8185688896820527,8.189485047993179,5.724760689548765,19.10143191535845,369.65912424705846,False,False,0.6145251396648045,3
Kishtwar,551,179,0.7631605287240831,3.004548201542993,1.9700353507463568,0.8400044207272814,8.545914603403489,6.373469435029523,38.11573234293561,456.4667145220187,False,False,0.7150837988826816,2
Koch Bihar,551,179,0.9420089426997657,0.8957407134568907,0.6638939437974923,0.8537474006101937,6.935761349065612,5.242184551735307,13.835778533753627,328.915764177148,False,False,0.5251396648044693,2
Kodarma,551,179,0.9191276506727888,1.29363641603623,0.9331945544205065,0.7700103904755787,8.060865032813998,5.769344363529844,20.693045160887614,282.52382884429323,False,False,0.5698324022346368,3
Kohima,551,179,0.981693645573497,0.8461351385909835,0.6005506631184266,0.7602388243496361,4.7121872766535615,3.4236203806094365,39.10907961674105,92.61177865859368,False,False,0.5642458100558659,3
Kokrajhar,551,179,0.9617889393081374,0.8081396369462398,0.6190827297761394,0.9021538217844881,5.591851192888238,4.15953273084849,17.091639461939387,319.57098717268497,False,False,0.553072625698324,2
Kolar,551,179,0.36698103207869437,1.2542994010780941,0.9646198324659789,0.6369163481618767,7.109893869938017,5.521932539638783,2.48533940888237,139.2257420180394,False,False,0.0782122905027933,8
Kolhapur,551,179,0.4391609523099431,1.4046503682885576,1.0488058031235434,0.7820206178767579,9.467404054501841,6.909390823750014,3.518019412627571,411.19365812552667,False,False,0.3743016759776536,2
Kolkata,551,234,0.9228403416251661,1.2690354802703887,0.9421469305962268,0.6335616694288512,5.781094612529255,4.144753043746127,20.87167159763314,91.2051282051282,False,False,0.10683760683760683,7
Kollam,551,178,0.5853474624234911,0.870429073515206,0.638637610233639,0.518557655581269,4.183379765640791,3.2996205484607595,1.8271846989016538,36.3504923620755,False,False,0.17415730337078653,5
Kondagaon,551,179,0.8165020358097232,1.1879710036217026,0.8612228431460225,0.8312181217514206,7.698510615058591,5.876336794856203,7.690957835273557,351.1459068069036,False,False,0.44692737430167595,3
Koppal,551,178,0.7006396134530359,1.0398228375492147,0.781408718797582,0.8382446147928413,7.590584841198672,5.296898080341095,3.6118056432268655,356.19820729705845,False,False,0.39325842696629215,3
Koraput,551,179,0.7974732570512993,1.0819287451130368,0.7823673187336329,0.646692304459197,9.48652320320586,6.510254118052526,5.779828344933055,254.7188290003433,False,False,0.4581005586592179,3
Korba,551,179,0.8831335466561545,1.2058432221124211,0.9010919013313254,0.8358570957708047,8.149611699815228,5.594577368686273,12.442046752598232,404.6240754033894,False,False,0.5195530726256983,2
Kota,551,179,0.9442462627420835,1.0659703886504217,0.8280494363925807,0.8484450888005574,7.06076414619276,5.073709928715059,20.38056864642177,328.95265441153526,False,False,0.5865921787709497,2
Kottayam,551,179,0.4969084403611955,1.022476199967054,0.7104007652328395,0.47670319894407864,4.664412188167227,3.6653098644574014,2.0780662276458286,41.57629287475423,False,False,0.18435754189944134,3
Kozhikode,551,179,0.2646085711968278,1.063887655264356,0.7997968894273213,0.5794831734188457,5.664907624109365,4.2533627630055095,1.5391217502574823,76.31366062232765,False,False,0.0670391061452514,8
Krishna,551,179,0.7879980896707913,0.7513824750669795,0.5750995533147957,0.36159382676098095,4.640939900587573,3.447529137221307,2.6630685683967417,33.73764863768297,False,False,0.3128491620111732,4
Krishnagiri,551,179,0.7077549674008625,1.0759835222819905,0.8226100421036412,0.6559649751539081,5.603149749350592,4.537847583181451,3.9615405262008054,91.25607814987049,False,False,0.4134078212290503,2
Kulgam,551,179,0.9335388803346903,1.3752043835366488,1.0298365684435664,0.8302972433133624,8.172279457266521,5.870240341695343,28.455540713460877,393.54782934365346,False,False,0.6424581005586593,2
Kupwara,551,179,0.887476112486576,2.2207561504900846,1.3990921689368907,0.7877765281512152,9.461150633807303,7.36208079734799,43.82854155613121,421.78827127742574,False,False,0.659217877094972,3
Kurnool,551,179,0.7604385908655675,0.9873595767198879,0.7690013156415063,0.6922710928668248,7.381398570043471,5.380019927663734,4.069432289878593,177.0553353515808,False,False,0.40782122905027934,2
Laful,551,7,-0.1356208445108682,0.5373752484104494,0.4771988030387467,-1.1911060157388627,5.092694826362561,4.1019478260354765,0.25428571428571417,11.836734693877547,False,False,1.0,1
Lakhimpur,551,179,0.9549951784854901,1.090967010992334,0.8038164978202086,0.8207672664025657,7.706823971092977,5.581566461421953,26.446255734839735,331.3855372803596,False,False,0.6480446927374302,2
Lakhisarai,551,179,0.949925713509198,1.1970662510951253,0.9189921222037122,0.8019538861291081,7.760086939847363,5.530888362021342,28.616835304765768,304.06529134546366,False,False,0.6424581005586593,2
Lalitpur,551,179,0.9227830127929,1.2617475677429166,0.9239740573348629,0.8177799423745987,8.107445476129184,5.785082506052438,20.617314690552732,360.7213882213414,False,False,0.6145251396648045,2
Latehar,551,178,0.929226671201331,1.1787341135282547,0.8743440742904913,0.7614083024994669,9.74627869249884,7.203772592653525,19.631888650422926,398.1276353995708,False,False,0.5955056179775281,3
Latur,551,179,0.8161995530014109,1.0072720281462686,0.7594745455166031,0.9184615355453412,6.173493039232951,4.7326964011045645,5.520100496239194,467.41150401048657,False,False,0.43575418994413406,2
Lawngtlai,551,178,0.8741196803208879,1.4189223990660176,1.0222813297536915,0.842811742670004,6.409957787781201,4.435348844397932,15.99408692084333,261.39076505491727,False,False,0.550561797752809,2
Leh,551,179,0.40621933443800495,6.518779704757215,4.881869309594186,0.4754971062985325,12.255589930085119,9.169461684867088,71.56596922692799,286.36540682250865,False,False,0.7262569832402235,3
Lohardaga,551,179,0.8927103929506731,1.254211168518926,0.9091647811304431,0.7266451682191196,9.382011124653468,6.871579789341431,14.661677850254362,322.00686620267777,False,False,0.5307262569832403,3
Lucknow,551,179,0.9107147827048729,1.804932384822102,1.3720966971152002,0.6072882209773778,7.77940165429352,5.690354630256768,36.48734933366624,154.10561468118973,False,False,0.16759776536312848,6
Ludhiana,551,178,0.9540422063684451,1.2675348537565532,0.9325294739666045,0.7745848344848388,8.33644354189014,6.011280038643,34.95913268526701,308.3035285948744,False,False,0.651685393258427,2
Lunglei,551,178,0.9029043223499356,1.3596644857513598,0.9874324762613207,0.8212626460812602,6.7117988804882796,4.359555616133565,19.039853869460927,252.03598030551697,False,False,0.5730337078651685,2
Madhubani,551,179,0.9612146272455193,0.9813797966197807,0.7553104938116463,0.8486806732285821,6.906464790663545,5.031024421186947,24.83168877375862,315.2224961767736,False,False,0.6424581005586593,2
Madurai,551,179,0.045389755338606785,1.2029439918659846,0.8840417664194986,0.41805686902972317,5.821459628953921,4.351926595981858,1.5158796541930648,58.23488655160575,False,False,0.19553072625698323,4
Mahamaya,551,179,0.8592951912430453,1.3269776469467354,0.9997596829066863,0.8405142648847336,7.205870891374899,5.475949626407743,12.514637495708621,325.5750444742674,False,False,0.48044692737430167,3
Mahasamund,551,179,0.8797279042750977,1.023606547196569,0.7757168039078226,0.860259274783281,7.248847057552498,5.187448947264618,8.711666302549858,376.02340750912884,False,False,0.5027932960893855,2
Mahe,551,179,0.247586169168172,0.5618046487723966,0.44042078202776197,0.26120780130059396,5.187094916090834,4.1194693162223786,0.4194825379981899,36.41883836334696,False,False,0.17318435754189945,3
Mahendragarh,551,179,0.9589088769804214,1.3253263114951532,0.9633991187999658,0.628092334549756,10.927854613420754,7.701556373566616,42.74621141662245,321.0958459473799,False,False,0.6536312849162011,2
Mahesana,551,179,0.9159158174829318,1.0807268976891171,0.776263524682987,0.7567192154513445,8.760051863687544,5.9020254799131635,13.890491557691709,315.43185293842265,False,False,0.49162011173184356,3
Mahoba,551,179,0.9491788063629542,1.1621889602692566,0.8742232384653631,0.7923637209770219,8.022609899719177,5.800514562391572,26.57716363409382,309.97603071065197,False,False,0.6145251396648045,2
Mainpuri,551,179,0.9627711085723467,1.1240876500374188,0.8456315764998836,0.7467655007508976,8.23113394683549,6.345217626241465,33.940657282856336,267.5447707624606,False,False,0.6256983240223464,2
Majuli,551,179,0.9313045565327548,1.0754667577875687,0.7605482251127319,0.8687710514151736,4.924722543295032,3.550368058831769,16.83705190225024,184.81358259729723,False,False,0.5865921787709497,3
Malappuram,551,179,0.08815949053453687,1.2325796014843156,0.8652239474671762,0.5858056048115767,5.6755383551925185,4.2621829500661725,1.6661383851939702,77.769607690147,False,False,0.05027932960893855,8
Maldah,551,178,0.9142717603841829,1.2356318622141136,0.9219270390162496,0.8416494145210804,7.884319594283764,5.957094777505156,17.80960516348946,392.5624605479105,False,False,0.5955056179775281,2
Malkangiri,551,179,0.8303895938349786,1.0822089623009807,0.8212823479540883,0.7629220063718922,8.052092166316344,5.9618423537405825,6.905096594987672,273.4804157173621,False,False,0.4692737430167598,2
Mamit,551,179,0.9315127222742711,1.4734024784824358,1.0469058434367287,0.8250460025488311,5.623766812869686,3.8880276166459677,31.698074966449234,180.7718236010112,False,False,0.6201117318435754,3
Mancherial,551,178,0.8328779637254784,1.0705173266333026,0.7931185442073763,0.8688879550904058,7.279295301560621,5.4291110338360875,6.857308420653958,404.14395278373945,False,False,0.4438202247191011,2
Mandi,551,178,0.8991760969860857,1.5019465708311013,1.1672843064457126,0.8367144178764322,8.232345650880111,6.143047174337131,22.37409418002777,415.04898371417744,False,False,0.6235955056179775,2
Mandla,551,179,0.857561422882862,1.2188981273092583,0.901148896272373,0.8747430914492118,7.576922800962784,5.651058055055448,10.430549608314347,458.3360694110671,False,False,0.5139664804469274,3
Mandsaur,551,179,0.8769244817074165,1.1306034467089177,0.8448789125476985,0.8761596001301846,7.109577518883215,5.240289503169825,10.386014793545769,408.1551137604944,False,False,0.4860335195530726,2
Mandya,551,179,0.5738184591646576,1.115257552275221,0.8203434203902005,0.7885403542798035,7.066609732151159,5.4514306142407865,2.918473206204551,236.15367809993447,False,False,0.3687150837988827,2
Mansa,551,179,0.9618350593080846,1.174195577024189,0.8798800755342668,0.6572992300804104,10.804889210965236,7.283208443709797,36.12570144502356,340.6634624387504,False,False,0.6983240223463687,2
Mathura,551,179,0.955937335880776,1.3330285559425263,0.9812174396211547,0.7360601622903175,9.681370353181192,7.216486895999338,40.32813645017321,355.1147592147561,False,False,0.6815642458100558,3
Mau,551,178,0.9557371504919335,1.170492130942859,0.8713314977173674,0.8187987136606868,7.64342307559177,5.420954547318794,30.952635083954043,322.4144678702184,False,False,0.6685393258426966,3
Mayurbhanj,551,179,0.9072995220646061,1.108156639775905,0.814552322494427,0.6598093773452043,10.433811290096884,7.119007394699609,13.247085296963268,320.0100496239194,False,False,0.547486033519553,3
Medak,551,179,0.8108701867435602,1.0580077465954194,0.7905895899518597,0.7672248768415719,8.740402108777028,6.435096853111988,5.9185824412471515,328.1906931743703,False,False,0.44692737430167595,3
Medchal,551,178,0.683090976378183,1.2181791783297158,0.9731787760016156,0.43968695846188266,8.645439664967666,6.6415623242574195,4.682607309683121,133.39619366241635,False,False,0.10112359550561797,6
Medinipur,551,184,0.893663319653968,1.1351734966577551,0.8437989534209992,0.8188208173923611,8.71166673099671,6.003651919207878,12.118291292533083,418.8844222589792,False,False,0.5163043478260869,3
Meerut,551,179,0.9587289376608834,1.104659107690792,0.8253362369431491,0.7963007788943104,9.308553959901275,7.057885825179738,29.567248213226808,425.3780468774383,False,False,0.5698324022346368,4
Mirzapur,551,179,0.9501974481052419,1.145398208320588,0.8677038858441318,0.8283645373783912,7.718526337624204,5.625244663992672,26.342767703879403,347.10570831122624,False,False,0.6424581005586593,3
Moga,551,179,0.9578433394140095,1.2795630800651492,0.944185220390364,0.7182574753276003,9.538816560319589,6.660001378008903,38.83803064823196,322.95096907087793,False,False,0.6759776536312849,2
Mokokchung,551,178,0.9224303864155893,1.1205003213921885,0.8495648127581585,0.7207620741781497,5.507775480845121,3.853978993506727,16.18573191516223,108.63707233935108,False,False,0.5393258426966292,3
Mon,551,178,0.9284786934120326,1.3085444632548715,0.9700776221144345,0.5942305429239096,6.219149308199739,4.647862588400561,23.940958212346928,95.31968817068552,False,False,0.5898876404494382,2
Moradabad,551,179,0.9642930764788652,1.005482031482257,0.7780557652896667,0.7185945089650838,10.181542474959837,7.556786794411222,28.31367185793202,368.3787647077182,False,False,0.6089385474860335,3
Morbi,551,179,0.9095473442152259,0.9394768498740875,0.678849941778403,0.7753598015052932,9.226049691957076,6.394557163442154,9.75777597453263,378.9170125776349,False,False,0.4692737430167598,2
Morena,551,179,0.9249402341935602,1.599056841375079,1.1627845966522499,0.7584835451206191,9.983141639690404,7.228184379796515,34.065957367123374,412.65559751568304,False,False,0.6480446927374302,2
Moshoit,551,5,-1.9795918959693166,0.5630529084652122,0.4468948672267096,-2.5884663602669185,4.997571997226029,2.882379576352889,0.10639999999999976,6.960000000000001,False,False,1.0,1
Muktsar,551,179,0.9630503146544186,1.1457146805808744,0.8485614591240249,0.6315166408103041,10.675741240439795,7.2854511580410986,35.525664617209195,309.2987734465217,False,False,0.6871508379888268,2
Mumbai,551,204,0.42650685373858477,1.1807982059408255,0.9231943548864879,0.7366252683629031,9.711851034683223,7.110213867947987,2.4312137158785085,358.121107266436,False,False,0.06862745098039216,6
Mungeli,551,179,0.8813058357756806,1.2851298981561425,0.9089371150322615,0.8244796071284881,8.351106031095417,5.664752802116626,13.914406541618549,397.3382853219312,False,False,0.5195530726256983,2
Munger,551,178,0.95129037087659,1.1519733527074505,0.8738089612998786,0.7901393177155562,8.133479364774294,5.931233165096609,27.2439480494887,315.2257290746118,False,False,0.6741573033707865,2
Murshidabad,551,179,0.9216281844729003,1.148481716069293,0.850958132723378,0.8495658978982686,7.7003850153104745,5.640098776123345,16.83016073156268,394.1654754845354,False,False,0.6033519553072626,2
Muzaffarnagar,551,179,0.9588961576396953,1.0653078645737468,0.8395578557267829,0.7706291379903734,9.067368205707062,6.777046332960535,27.610091445335666,358.4464280141069,False,False,0.6424581005586593,2
Muzaffarpur,551,178,0.94517610314226,1.1874651790453628,0.9168605317206986,0.8561665793441966,7.271724078797659,5.359301118931638,25.720053339224844,367.63341118545634,False,False,0.6067415730337079,3
Mysore,551,179,0.5100606597567164,1.0663037198528638,0.7982825951424893,0.8151364789266873,6.485031584102388,4.804835151937524,2.3207028494741113,227.49558378327768,False,False,0.33519553072625696,2
Nadia,551,179,0.8880299917684766,1.2558372158285032,0.9263398457723264,0.8142635713594626,8.607016101347044,6.155252287923983,14.085263880652914,398.84866265097844,False,False,0.5754189944134078,2
Nagaon,551,179,0.362561077889223,1.6274793180618572,1.2289363605761838,0.7598921254839239,9.521974779338652,6.629441644658047,4.155204269529665,377.6136200493118,False,False,0.39664804469273746,2
Nagapattinam,551,179,0.5252036960690598,0.74432135293727,0.5445911776409278,0.488166403692216,4.3183576086194435,3.4121735087294915,1.1668462282700292,36.434131269311195,False,False,0.22905027932960895,2
Nagar,551,340,0.8782024985289867,1.4560171073609427,0.965562709461295,0.6766213536606276,11.924047459785788,8.10857093171527,17.405823529411762,439.67933391003464,False,False,0.35294117647058826,3
Nagaur,551,179,0.9451992927819521,1.320663398196184,1.011768011293254,0.7203163212276179,8.319802500010832,6.585172621113673,31.82717705439905,247.49071502137886,False,False,0.6201117318435754,3
Nagpur,551,179,0.7388163056288113,1.5921743164610132,1.2394017620458555,0.6148166001376407,7.414372783906061,5.422162947419269,9.70588558409538,142.7188290003433,False,False,0.10614525139664804,5
Nalbari,551,179,0.8621584216962043,1.5061625811020167,1.1242645528413853,0.40681215045632513,5.414172693099095,3.7025050436861213,16.457485097219184,49.41649761243407,False,False,0.27932960893854747,4
Nalgonda,551,179,0.7258381034224495,1.0143964531206848,0.7884266537720147,0.4337089131816587,8.578334973430255,6.298961736931521,3.753257388970382,129.9470053993321,False,False,0.39664804469273746,2
Namakkal,551,179,0.41328293831329677,0.9799023830902125,0.7340067660687526,0.6422252886550914,5.068317951607791,3.992466935512895,1.6365787584657159,71.79894510158859,False,False,0.2681564245810056,2
Nanded,551,179,0.8050255730403935,1.1353830419307838,0.860160998600839,0.9167954986570178,6.218474915883301,4.703756310689886,6.6116088761274625,464.75166193314817,False,False,0.4581005586592179,2
Nandi Hills,551,183,0.4523161579804652,1.200188116881396,0.9367864562822653,0.6626374915858446,6.796642958095508,5.3018968257086865,2.6300785332497236,136.92794648989218,False,False,0.08196721311475409,9
Nandurbar,551,179,0.7673832527275143,0.9755703685689857,0.7366786973651395,0.9286776383475813,6.029430146962682,4.539522884187871,4.091440342061733,509.71430354857836,False,False,0.4022346368715084,2
Narayanpet,551,179,0.769514098735507,1.0905602401794923,0.7992775640993487,0.8173127546451686,7.911155982268752,6.048878407546374,5.160062420024345,342.5876221091726,False,False,0.43575418994413406,2
Narayanpur,551,179,0.7031049509044869,2.5718165445562957,1.4690168299578572,0.7744789087757818,8.350087534155008,5.8745210655944735,22.278041883836334,309.1682531756187,False,False,0.5921787709497207,2
Narsimhapur,551,178,0.8709920951881749,1.2193825951033581,0.9382162658911644,0.8449953392972283,7.848998318382689,5.40989117289816,11.525603143542481,397.45111097083696,False,False,0.5393258426966292,2
Navsari,551,179,0.7899427060681103,0.7957680923295367,0.5981642224455436,0.8765432451131228,6.624052704604436,4.743099358903743,3.014638744109111,355.4125027308761,False,False,0.3743016759776536,3
Nawada,551,179,0.9284148439357556,1.4193509898597036,1.0598542587528867,0.7592189557025424,8.036046646259019,5.71244713954175,28.142108548422335,268.2023657189226,False,False,0.5698324022346368,3
Nayagarh,551,179,0.9201308952853345,0.9647332055788159,0.7107528549081688,0.5761902284479083,7.07846797400573,5.240533779746938,11.65294341624793,118.2245248275647,False,False,0.5418994413407822,2
Neemuch,551,179,0.9201363531463957,0.979381970439527,0.7007187149950396,0.8678479917451491,7.340804287195931,5.51071209897651,12.010333635030115,407.76835928966017,False,False,0.4972067039106145,2
Nellore,551,179,0.8761581189048048,0.8832956439393898,0.6818584551768503,0.5290378051408775,5.725017826367074,4.249399394141475,6.300059299023126,69.59333354140009,False,False,0.43575418994413406,3
New Delhi,551,179,0.9337388366278625,1.6152089819720035,1.211648269219174,0.5641463699236682,9.491531353003941,7.113005044946506,39.37298898286569,206.6959208514091,False,False,0.17318435754189945,4
Nirmal,551,179,0.8391508184903225,0.9732368577421582,0.7387064431484158,0.9111229521277031,6.366961805785762,4.642429077002111,5.888683873786712,456.1155394650604,False,False,0.45251396648044695,2
Niwari,551,179,0.9448463581919483,1.4649800266426807,1.1026495612978198,0.5937537988777619,9.122851575630047,6.943744391909503,38.912507100277764,204.86695171811115,False,False,0.17318435754189945,4
Nizamabad,551,179,0.8176176000310684,1.0147315448869987,0.7523269180661627,0.9059702334032403,6.559276447791468,4.687965984872081,5.64572079523111,457.55837832776757,False,False,0.44692737430167595,2
North Gauhati,551,180,0.8626651472740035,1.5159708207244815,1.1447022748481372,0.41230986476123255,5.519396198534805,3.7668320016437606,16.734044444444443,51.836388888888884,False,False,0.2611111111111111,4
North Guwahati,551,24,0.49333430227659925,1.6009422012811656,1.3728779233785309,0.5280847253761961,9.52087490731055,7.448638516954979,5.05859375,192.08333333333334,False,False,0.4583333333333333,2
Osmanabad,551,179,0.745524385546878,1.1082042864513284,0.8566744594172201,0.9101317878722517,6.1624906429570885,4.748952069841615,4.826068474766704,422.57757248525326,False,False,0.4022346368715084,2
Palakkad,551,179,0.22173376736527162,1.3092450390825427,1.0087128068395312,0.6570723502547596,7.716252304788597,6.010923302614799,2.2024886863705873,173.62423145345025,False,False,0.0670391061452514,5
Palghar,551,178,0.7161601168174574,0.9862768183883336,0.7269765328841102,0.7982833016639073,7.185476834505227,5.125892594127231,3.427079914152254,255.95837015528338,False,False,0.33146067415730335,3
Pali,551,179,0.9299115885805396,1.2447837317873034,0.9372997470489923,0.7775977765703055,8.465473528356378,6.116321994156047,22.10759963796386,322.2280827689522,False,False,0.5810055865921788,2
Palwal,551,179,0.9487112275192551,1.4067949192887954,1.0497344841140628,0.6704006227896218,8.583521605457477,6.421318796154823,38.58684560406979,223.53453387846824,False,False,0.20670391061452514,5
Panipat,551,179,0.9622225009786265,1.1082346208027378,0.8334203902417758,0.8224133950675506,7.745864138688094,6.097677950648443,32.51099216628695,337.8543740832059,False,False,0.6424581005586593,2
Panna,551,178,0.9229616788292964,1.2626963534895357,0.9345708983493692,0.7834834394874725,8.873398052832947,6.149834445344115,20.696220489837142,363.6543681353365,False,False,0.6179775280898876,2
Parbhani,551,179,0.8191472336606747,1.0716620212626793,0.8161699197778095,0.9324960575704035,5.448218542374242,4.167582569520157,6.350245622795792,439.7237289722543,False,False,0.44692737430167595,2
Patan,551,178,0.9469750722968032,0.9454252264465007,0.6699002662763972,0.763769016979539,9.22433715520625,6.316235995418949,16.856767137987628,360.1915162226991,False,False,0.5337078651685393,2
Pathanamthitta,551,179,0.18394331591806,0.7308943370440348,0.5576662940940554,0.4926101628474383,5.020078748774155,3.566855184501334,0.6546193939015633,49.668299990637,False,False,0.18994413407821228,3
Pathankot,551,179,0.9611053218839871,1.0714829120651628,0.7724121098672256,0.7825095964678888,7.287051715273659,5.242659053818345,29.517550638244753,244.15386536000744,False,False,0.6089385474860335,3
Patiala,551,179,0.9527536132922081,1.2367767379716688,0.9054544045476323,0.7833597953039716,8.469729166751193,6.167326593216236,32.375316001373236,331.13111326113415,False,False,0.6312849162011173,2
Patna,551,179,0.9140421534656262,1.6802654078870747,1.3162306701333002,0.6069443152180135,7.954130317178031,5.668790706098621,32.84507412377891,160.96495115633095,False,False,0.20670391061452514,5
Peddapalli,551,179,0.8373633099289702,1.0419750024855978,0.7686712212701639,0.8742764640482454,7.160091059762431,5.201844689266529,6.675688648918573,407.7749133922162,False,False,0.4245810055865922,2
Pendra,551,179,-0.017367244191416553,2.6439315050484122,1.4847359407722474,0.9067229070195911,6.8021094387429955,5.165737055667842,6.871042726506663,496.0348927936082,False,False,0.46368715083798884,2
Perambalur,551,179,0.36958008448946655,1.0639606704654374,0.8096031233996066,0.2564352555569466,5.203505442887905,3.9380952802140605,1.7956480759027496,36.414406541618554,False,False,0.061452513966480445,6
Phek,551,179,0.9396430558094053,1.1890201973007681,0.9131588106735604,0.19592778916620102,5.574217784079561,3.72504931220982,23.42346930495303,38.643175930838616,False,False,0.6089385474860335,2
Pilibhit,551,179,0.9473670757501148,1.229064276201513,0.9074949929273681,0.7819807816197495,9.704373130574414,7.283279065134791,28.700647295652445,431.9566805031054,False,False,0.5921787709497207,2
Pithoragarh,551,178,0.9745666013286252,1.0966609866696357,0.7524970145440324,0.5180115901471076,10.284621512833585,7.110103322423027,47.2868504608004,219.45224719101122,False,False,0.6460674157303371,3
Porbandar,551,178,0.9203614501092362,0.6617703049251047,0.5001066788657136,0.8029913305980165,7.324993259502893,5.478737433672968,5.499094811261204,272.3510920338341,False,False,0.3595505617977528,3
Pratapgarh,551,179,0.8864439788988888,1.1070537412175425,0.8418969423293047,0.8286200796120613,8.353192849409863,6.023698895750609,10.79262881932524,407.1412253050778,False,False,0.4972067039106145,2
Puducherry,551,179,0.61207944119562,0.7342498004832161,0.5550461997115551,0.3572480661582593,4.484001993355005,3.504912239003757,1.3897762242127272,31.28154551980275,False,False,0.2569832402234637,2
Pudukkottai,551,179,0.36727904648067233,1.0462547090651066,0.8188373074865156,0.24685060650843627,5.222583666278169,3.9744195882703313,1.7300658531256827,36.215099403888765,False,False,0.061452513966480445,6
Pulwama,551,179,0.9041959808631358,1.9185360273631142,1.4189162573157852,0.8194596281119435,8.72244817826736,6.258618772134781,38.41989638275959,421.40769638900167,False,False,0.6480446927374302,2
Punch,551,179,0.9591949339570982,1.1715020787946826,0.8891941066015117,0.7567716114676417,8.307261372314642,5.840901645341659,33.63349833026435,283.7275365937393,False,False,0.6145251396648045,3
Pune,551,179,0.6381899361976286,1.0749974906026125,0.8033417363872757,0.8705173946892225,7.5213122786188595,5.484966455439058,3.1939951936581257,436.89372990855475,False,False,0.37988826815642457,3
Puri,551,179,0.8629879908141598,1.390770717794324,1.0304620875780437,0.30854058970925,6.602188791501276,4.940160601784306,14.117325926157111,63.03898130520271,False,False,0.11731843575418995,6
Puri District,551,194,0.8431676150876222,1.460321290506546,1.0540639049174294,0.27255351097399105,6.95792551116223,5.19825004015986,13.597563237325966,66.55159953236263,False,False,0.13917525773195877,6
Purnia,551,179,0.9476100006652721,1.06355683646383,0.8136003463888838,0.8357017091457843,7.724123763112496,5.629340221930425,21.59101276489498,363.1327361817671,False,False,0.5921787709497207,3
Puruliya,551,178,0.8621102538437414,1.3783295789993588,1.0380454288874388,0.8146244458005304,9.143668215918641,6.488276132417846,13.777619303118295,451.01237217523044,False,False,0.601123595505618,2
Rae Bareli,551,179,0.9467816868033365,1.2775834486200865,0.9318270485242286,0.8043105803405377,8.56441630923984,6.352337905179352,30.67025935520115,374.8246933616304,False,False,0.5921787709497207,3
Raichur,551,179,0.7281832188130104,1.1109064629713932,0.8523324949537573,0.7583068489985396,7.778555878539653,5.762548801941001,4.540239068693237,250.34193689335538,False,False,0.4301675977653631,2
